FID,GEOID10,GEOID_Data,P_WRKAGE,AUTOOWN0,PCT_AO0,AUTOOWN1,PCT_AO1,AUTOOWN2P,PCT_AO2P,WORKERS,R_LOWWAGEW,R_MEDWAGEW,R_HIWAGEWK,R_PCTLOWWA,EMPTOT,E5_RET10,E5_OFF10,E5_IND10,E5_SVC10,E5_ENT10,E8_RET10,E8_OFF10,E8_IND10,E8_SVC10,E8_ENT10,E8_ED10,E8_HLTH10,E8_PUB10,E_FEDT10,E_FEDRET10,E_FEDOFF10,E_FEDIND10,E_FEDSVC10,E_FEDENT10,E_LOWWAGEW,E_MEDWAGEW,E_HIWAGEWK,E_PCTLOWWA,AC_TOT,AC_WATER,AC_LAND,AC_UNPR,D1A,D1B,D1C,D1C5_Ret10,D1C5_Off10,D1C5_Ind10,D1C5_Svc10,D1C5_Ent10,D1C8_Ret10,D1C8_Off10,D1C8_Ind10,D1C8_Svc10,D1C8_Ent10,D1C8_Ed10,D1C8_Hlth1,D1C8_Pub10,D1D,D1_flag,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMIX,D3a,D3aao,D3amm,D3apo,D3b,D3bao,D3bmm3,D3bmm4,D3bpo3,D3bpo4,D4a,D4b025,D4b050,D4c,D4d,D5ar,D5ae,D5br,D5br_Flag,D5be,D5be_Flag,D5cr,D5cri,D5ce,D5cei,D5dr,D5dri,D5de,D5dei,NatWalkInd,TrAccess_I,Pop_byTr,Pop_byTr_m,Pop_byTr_1,Pop_byTr_a,Pct_Pop_by,Pct_Pop__1,Pct_Pop__2,Pct_Pop__3,HU_byTr,HH_byTr,Wrks_byTr,Wrks_byTr_,Wrks_byTr1,Wrks_byT_1,Pct_Wrks_b,Pct_Wrks_1,Pct_Wrks_2,Pct_Wrks_3,LoWgWrks_b,LoWgWrks_1,LoWgWrks_2,MeWgWrks_b,HiWgWrks_b,LoMeWgWrks,LoMeWgWr_1,LoMeWgWr_2,Pct_LoWgWr,Pct_LoWg_1,Pct_LoWg_2,Pct_LoWg_3,Pct_MeWgWr,Pct_LoMeWg,Pct_LoMe_1,Pct_LoMe_2,Pct_LoMe_3,Jobs_byTr,Jobs_byTr_,Jobs_byTr1,Job_byTr_A,Pct_Jobs_b,Pct_Jobs_1,Pct_Jobs_2,Pct_Jobs_3
446,1.70311E+11,15000US170311105022,0.77034,103,0.14,277,0.37538,358,0.48461,861,163,327,371,0.18931,248,8,54,74,78,34,8,49,74,46,34,0,32,5,0,0,0,0,0,0,103,114,31,0.41,96.69,0,96.69,91.57330322,8.080955792,18.92472485,2.708212211,0.087361684,0.589691369,0.808095579,0.502329684,0.371287158,0.087361684,0.535090316,0.808095579,0.502329684,0.502329684,0,0.349446737,0.054601053,10.789168,0,0.335135,0.894595,0.894595,0.883844,0.827088,0.516169,0.567574,0.599247,0.421301,0.118435,0.455309,3.471774,0.084435,29.18000031,3.87,1.23,24.08,164.9640045,0,6.61,0,153.89,57.91,241.669752,0.659019029,0.999999999,424.6666667,2810.901333,423698.3597,615334.6056,31257.91,1,41678.27,1,0.000283,0.55,0.02,0.86,0.000378705,0.14,0.000588364,0.4,17.167,0.4,1262961,0,2313560,429288,0.133489996,0,0.244533002,0.045373999,541852,494613,558508,0,967562,178373,0.137338996,0.000191805,0.237927005,0.043862499,120669,149,207030,194460,243379,315129,347,536088,0.125315994,0.000154738,0.215002999,0.0401587,0.146059006,0.137353003,0.000151244,0.233660996,0.043499298,690639,1233534,7,268229,0.165959001,1.68E-06,0.296415001,0.064454801
447,1.70313E+11,15000US170312519002,0.73856,204,0.35101,222,0.38131,156,0.26767,413,147,193,73,0.35593,123,70,0,8,27,18,70,0,8,27,18,0,0,0,0,0,0,0,0,0,41,49,33,0.33,51.33,0,51.3290062,51.32899857,11.35810029,29.80770744,2.396305892,1.363751321,0,0.155857294,0.526018367,0.350678911,1.363751321,0,0.155857294,0.526018367,0.526018367,0,0,0,13.75440618,0,0.210978,0.802597,0.691319,0.802597,0.535065,0.40782,0.614764,0.706015,0.358816,0.068306,0.467162,3.357724,0.094635,26.09049988,0,8.340161061,17.75034279,114.2979965,0,31.17060195,56.1010834,37.40072227,12.46024063,669.790633,0.483152839,0.998093579,146.6666667,1828.725333,386845.5002,558374.8478,18744.53,0,18040.47,0,0.000258,0.5,0.02,0.78,0.000227099,0.08,0.000254674,0.17,15.5,0.17,808573,0,2313560,429288,0.085462898,0,0.244533002,0.045373999,315499,276748,299856,0,967562,178373,0.073735699,0.000191805,0.237927005,0.043862499,70330,149,207030,124435,105091,194765,347,536088,0.073038302,0.000154738,0.215002999,0.0401587,0.093462899,0.084890701,0.000151244,0.233660996,0.043499298,481891,1233534,7,268229,0.115796998,1.68E-06,0.296415001,0.064454801
448,1.70313E+11,15000US170312519004,0.66666,492,0.51096,405,0.42064,65,0.06838,602,176,330,96,0.29235,70,24,2,0,16,28,24,2,0,0,28,0,16,0,0,0,0,0,0,0,32,29,9,0.45,43.07,0,43.06616592,43.06620026,22.36094111,49.52843965,1.625405896,0.557282021,0.046440168,0,0,0.650162358,0.557282021,0.046440168,0,0,0,0,0.371521348,0,23.986347,0,0.07269,0.845748,0.728488,0.845748,0.563832,0.203342,0.398145,0.398145,0.023713,0.028459,0.212677,8.6,0.0005,17.20149994,0,3.420304549,13.7812271,54.48720169,0,0,29.71264566,37.14330729,0,437.676465,0.024480012,0.914123204,168,2496.618667,388006.0169,563960.7983,20092.76,0,27161.83,1,0.000259,0.5,0.02,0.78,0.000243434,0.09,0.000383438,0.26,12.667,0.26,928546,0,2313560,429288,0.098143503,0,0.244533002,0.045373999,360318,318119,346268,0,967562,178373,0.085148498,0.000191805,0.237927005,0.043862499,81380,149,207030,143248,121640,224628,347,536088,0.084513903,0.000154738,0.215002999,0.0401587,0.107593,0.097906902,0.000151244,0.233660996,0.043499298,506456,1233534,7,268229,0.121699996,1.68E-06,0.296415001,0.064454801
449,1.70313E+11,15000US170312522011,0.72332,179,0.52232,120,0.35267,42,0.125,202,51,98,53,0.25247,95,20,0,0,0,75,20,0,0,0,75,0,0,0,0,0,0,0,0,0,73,21,1,0.76,24.47165489,0,24.47165489,24.47170067,14.01621597,32.93606434,3.882042323,0.817272068,0,0,0,3.064770255,0.817272068,0,0,0,0,0,0,0,17.89825829,0,0.276968,0.742488,0.319772,0.742488,0.247496,0.577616,0.795453,0.795453,0.970962,0.098577,0.649806,2.126316,0.324226,15.77999973,0,3.43,12.35,39.22000122,0,0,26.15,0,13.07,397.293604,0,0.110488896,168.6666667,4411.093333,398304.1116,558964.3206,22834.73,0,20279.98,0,0.000266,0.52,0.02,0.78,0.000276654,0.1,0.000286288,0.19,13,0.19,922332,0,2313560,429288,0.097486697,0,0.244533002,0.045373999,357649,313549,339611,0,967562,178373,0.083511598,0.000191805,0.237927005,0.043862499,79067,149,207030,139747,120797,218814,347,536088,0.082111798,0.000154738,0.215002999,0.0401587,0.104964003,0.095372804,0.000151244,0.233660996,0.043499298,614400,1233534,7,268229,0.147639006,1.68E-06,0.296415001,0.064454801
450,1.70313E+11,15000US170312522012,0.77338,113,0.46568,117,0.48039,13,0.05392,220,52,122,46,0.23636,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,1,0.4,23.34,0,23.33973503,23.3397007,10.45427464,32.51964939,0.214226939,0,0,0,0,0,0,0,0,0,0,0,0.214226939,0,10.66850158,0,0.020492,0,0,0,0,0.141891,0.305611,0.305611,0,0.005778,0.045458,44,0,23.34029961,0,3.430038844,19.91022548,68.55079651,0,0,41.13046579,0,27.42031053,590.91311,0,0.20430518,174.6666667,4789.546667,407979.3208,566816.0521,23556.13,0,21014.17,0,0.000272,0.53,0.02,0.79,0.000285394,0.1,0.000296653,0.2,11.333,0.2,948856,0,2313560,429288,0.10029,0,0.244533002,0.045373999,370669,324371,349327,0,967562,178373,0.085900798,0.000191805,0.237927005,0.043862499,80763,149,207030,143017,125547,223780,347,536088,0.083873101,0.000154738,0.215002999,0.0401587,0.107419997,0.097537197,0.000151244,0.233660996,0.043499298,636504,1233534,7,268229,0.152950004,1.68E-06,0.296415001,0.064454801
451,1.70313E+11,15000US170312819003,0.94997,681,0.42051,927,0.5723,11,0.00717,874,117,123,634,0.13386,10090,54,4989,949,3778,320,54,4988,949,3357,320,20,401,1,0,0,0,0,0,0,549,2214,7327,0.05,38.79,1.7,37.09173965,37.09170151,43.67549258,52.27579019,272.0282223,1.455849753,134.504341,25.58521139,90.50532629,8.627257793,1.455849753,134.4773809,25.58521139,90.50532629,90.50532629,0.539203612,10.81103242,0.026960181,315.7037149,0,6.228395,0.668455,0.668455,0.584589,0.584589,0.7417,0.555615,0.586903,0.414639,0.60811,0.15608,0.08662,0.401166,40.95299911,9.914045849,16.55478331,14.48412817,280.4419861,43.12819101,17.24500169,73.33047415,215.6723286,51.75592079,329.162659,0.797604323,1,597,10300.94933,694299.8955,701457.3734,156254.86,0,67437.3,1,0.000464,0.9,0.03,0.98,0.001893104,0.7,0.000951999,0.65,18.167,0.65,2259130,0,2313560,429288,0.238781005,0,0.244533002,0.045373999,1027523,911824,939395,0,967562,178373,0.231001005,0.000191805,0.237927005,0.043862499,200522,149,207030,320942,417931,521464,347,536088,0.208243996,0.000154738,0.215002999,0.0401587,0.241059005,0.227285996,0.000151244,0.233660996,0.043499298,1203399,1233534,7,268229,0.28917399,1.68E-06,0.296415001,0.064454801
452,1.7031E+11,15000US170310306042,0.93614,289,0.43522,337,0.50607,39,0.0587,508,102,213,193,0.20078,130,0,83,3,44,0,0,1,3,44,0,0,0,82,82,0,82,0,0,0,8,26,96,0.06,62.67,16.52,46.15,3.245800018,205.188212,284.6755373,40.05175309,0,25.57150389,0.924271225,13.55597797,0,0,0.308090408,0.924271225,13.55597797,13.55597797,0,0,25.26341349,245.2399651,0,0.195195,0.673686,0.459862,0.563918,0.375945,0.408285,0.400277,0.500632,0.029451,0.116556,0.415058,3.907692,0.054602,25.06800079,2.960359786,0.52960565,21.57803532,263.5780029,6.925612342,6.925612342,0,325.8840098,41.59441295,97.200739,0.063980701,1,139.6666667,1936.872533,276212.5111,426622.1065,22598.58,0,17956.12,0,0.000184,0.36,0.01,0.59,0.000273793,0.1,0.000253483,0.17,14.833,0.17,611648,0,2313560,429288,0.064648703,0,0.244533002,0.045373999,343171,303665,294931,0,967562,178373,0.0725246,0.000191805,0.237927005,0.043862499,54463,149,207030,84658,155810,139121,347,536088,0.0565603,0.000154738,0.215002999,0.0401587,0.063586503,0.060637601,0.000151244,0.233660996,0.043499298,651724,1233534,7,268229,0.156608,1.68E-06,0.296415001,0.064454801
453,1.70313E+11,15000US170312831001,0.74492,252,0.4536,230,0.41443,73,0.13195,398,78,119,201,0.19597,222,1,23,0,17,181,1,23,0,13,181,0,4,0,0,0,0,0,0,0,79,123,20,0.35,26.55,0,26.54951477,26.54949951,20.97966779,46.36619579,8.361734741,0.037665472,0.866305851,0,0.489651133,6.817450397,0.037665472,0.866305851,0,0.489651133,0.489651133,0,0.150661887,0,29.34140254,0,0.398564,0.449008,0.386754,0.412713,0.31943,0.481525,0.53064,0.53064,0.762859,0.146988,0.726765,1.792793,0.452579,18.93029976,0,9.630175642,9.300169623,66.28119659,0,0,18.07032958,0,48.2108793,413.028262,0.015388926,0.989320388,129.3333333,3117.696,520825.4996,614474.0065,67689.2,1,22260,0,0.000348,0.68,0.02,0.85,0.000820088,0.3,0.00031424,0.21,13.333,0.21,906064,0,2313560,429288,0.095767297,0,0.244533002,0.045373999,421184,360678,356486,0,967562,178373,0.087661199,0.000191805,0.237927005,0.043862499,73890,149,207030,121854,160742,195744,347,536088,0.0767354,0.000154738,0.215002999,0.0401587,0.091524303,0.085317403,0.000151244,0.233660996,0.043499298,871766,1233534,7,268229,0.209482998,1.68E-06,0.296415001,0.064454801
454,1.70318E+11,15000US170318382002,0.96484,35,0.2875,86,0.7125,0,0,701,137,181,383,0.19543,7172,104,429,9,6525,105,104,91,9,323,105,3,6199,338,0,0,0,0,0,0,518,1329,5325,0.07,190.0033264,0,190.0033264,190.003006,0.642094022,4.342029245,37.74670757,0.547358838,2.257855208,0.047367592,1.699970238,0.552621904,0.547358838,0.478938983,0.047367592,1.699970238,1.699970238,0.015789197,32.6257446,1.778916224,38.38880159,0,58.786885,0.239897,0.239897,0.288486,0.288486,0.259326,0.13311,0.147694,0.370234,0.414611,0.174371,0.097741,0.405652,20.79999924,0,4.51,16.29,97.98329926,0,5.05,12.63,74.94,32,550.59122,0.543768585,0.836264228,521,1754.916267,537292.5034,635388.178,65617.42,1,34912.72,1,0.000359,0.7,0.02,0.88,0.000794987,0.29,0.000492856,0.33,14,0.33,1103216,0,2313560,429288,0.116604999,0,0.244533002,0.045373999,480332,414226,425803,0,967562,178373,0.104705997,0.000191805,0.237927005,0.043862499,91868,149,207030,155047,178888,246915,347,536088,0.095405698,0.000154738,0.215002999,0.0401587,0.116456002,0.107620999,0.000151244,0.233660996,0.043499298,919180,1233534,7,268229,0.220877007,1.68E-06,0.296415001,0.064454801
455,1.70312E+11,15000US170312212002,0.81322,114,0.15961,293,0.40961,308,0.43076,850,176,333,341,0.20705,65,14,2,7,41,1,14,2,7,22,1,0,19,0,0,0,0,0,0,0,18,27,20,0.27,36.42,0,36.41609573,36.41609955,19.66163548,45.28217446,1.784925009,0.384445387,0.05492077,0.192222693,0.604128465,0.027460385,0.384445387,0.05492077,0.192222693,0.604128465,0.604128465,0,0.52174731,0,21.44656049,0,0.090782,0.641641,0.641641,0.819422,0.706058,0.207911,0.321031,0.351438,0.022447,0.034085,0.145151,13.076923,0.000006,19.75209999,0,4.130442609,15.62167398,61.50749969,0,13.17141142,17.57188296,39.5342364,8.780940945,710.849444,0,0.960035731,70,1230.225067,441362.9447,641981.7127,28725.5,0,47878.05,1,0.000294,0.57,0.02,0.89,0.000348024,0.12,0.000675885,0.46,13.667,0.46,1181769,0,2313560,429288,0.124908,0,0.244533002,0.045373999,544505,483322,513425,0,967562,178373,0.126252994,0.000191805,0.237927005,0.043862499,103964,149,207030,177646,231815,281610,347,536088,0.107968003,0.000154738,0.215002999,0.0401587,0.133430004,0.122743003,0.000151244,0.233660996,0.043499298,702184,1233534,7,268229,0.168733001,1.68E-06,0.296415001,0.064454801
456,1.70311E+11,15000US170311004003,0.79266,37,0.06498,184,0.31768,358,0.61732,720,135,193,392,0.1875,12256,23,110,17,12081,25,23,108,17,147,25,15,11919,2,0,0,0,0,0,0,1491,4616,6149,0.12,127.9876785,0,127.9876785,127.987999,4.539499479,10.43850483,95.75921793,0.179704799,0.859457733,0.132825286,1.148548061,0.195331303,0.179704799,0.843831228,0.132825286,1.148548061,1.148548061,0.117198782,93.12615196,0.015626504,100.2987174,0,21.094664,0.055936,0.055936,0.079368,0.079368,0.150838,0.068104,0.075304,0.374178,0.397214,0.108581,0.058747,0.390139,24.94210052,0.002124651,3.93,21.01,142.572998,2.5,32.5,5,147.52,17.5,753.296064,0.053910982,0.490769918,35,175.0167467,412158.2065,560012.6568,9738.8,1,10701.52,1,0.000275,0.54,0.02,0.78,0.00011799,0.04,0.000151071,0.1,13.167,0.1,386708,0,2313560,429288,0.040873401,0,0.244533002,0.045373999,160584,150040,173039,0,967562,178373,0.042550899,0.000191805,0.237927005,0.043862499,39436,149,207030,59904,73699,99340,347,536088,0.040954601,0.000154738,0.215002999,0.0401587,0.044993799,0.043298598,0.000151244,0.233660996,0.043499298,147872,1233534,7,268229,0.035533302,1.68E-06,0.296415001,0.064454801
457,1.70311E+11,15000US170311005004,0.76452,13,0.02816,63,0.12877,417,0.84305,573,136,153,284,0.23734,16,0,0,11,5,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,4,10,2,0.25,98.62482452,0,98.62482452,98.62480164,5.019020337,13.26238101,0.16223096,0,0,0.111533785,0.050697175,0,0,0,0.111533785,0.050697175,0.050697175,0,0,0,5.181251297,0,0.032323,0,0,0,0,0.144471,0.138065,0.187533,0,0.010703,0.055562,35.8125,0,29.20999908,6.21,5.13,17.87,111.3970032,8.11,47.04,12.97,12.97,58.4,111.690451,0,0.085864103,0,0,405341.9658,556720.0332,0,0,0,0,0.00027,0.53,0.02,0.77,0,0,0,0,11.333,0,0,0,2313560,429288,0,0,0.244533002,0.045373999,0,0,0,0,967562,178373,0,0.000191805,0.237927005,0.043862499,0,149,207030,0,0,0,347,536088,0,0.000154738,0.215002999,0.0401587,0,0,0.000151244,0.233660996,0.043499298,0,1233534,7,268229,0,1.68E-06,0.296415001,0.064454801
458,1.70311E+11,15000US170311005005,0.79967,42,0.05593,285,0.37517,432,0.56889,918,190,234,494,0.20697,744,3,363,59,317,2,3,363,59,79,2,50,188,0,0,0,0,0,0,0,168,395,181,0.22,165.7220306,0,165.7220306,165.7220001,4.592026764,11.05465576,4.489445351,0.018102602,2.190414869,0.356017844,0.476701858,0.012068401,0.018102602,2.190414869,0.356017844,0.476701858,0.476701858,0.301710037,1.134429739,0,9.081472114,0,0.977661,0.59199,0.59199,0.697075,0.652312,0.64969,0.526711,0.56722,0.777514,0.303116,0.906725,1.233871,0.791464,21.78000069,0,3.57,18.21,106.8639984,0,54.06,11.58,48.27,27.03,871.730728,0,0.175173839,26.66666667,102.98368,384990.2099,528054.8597,6682.66,1,9194.17,1,0.000257,0.5,0.02,0.73,8.10E-05,0.03,0.000129792,0.08,15.333,0.08,256946,0,2313560,429288,0.0271581,0,0.244533002,0.045373999,102773,95971,113664,0,967562,178373,0.0279504,0.000191805,0.237927005,0.043862499,26639,149,207030,42249,44776,68888,347,536088,0.027664799,0.000154738,0.215002999,0.0401587,0.031733099,0.0300257,0.000151244,0.233660996,0.043499298,86164,1233534,7,268229,0.020705,1.68E-06,0.296415001,0.064454801
459,1.70312E+11,15000US170311502002,0.76561,213,0.33922,118,0.18904,296,0.47173,544,96,200,248,0.17647,172,33,6,38,79,16,33,6,38,64,16,0,15,0,0,0,0,0,0,0,49,32,91,0.28,107.73,0,107.73,103.0400009,6.104396032,15.0717441,1.66924661,0.320262431,0.058229533,0.368787042,0.621115018,0.155278754,0.320262431,0.058229533,0.368787042,0.621115018,0.621115018,0,0.145573832,0,7.773642642,0,0.27345,0.836121,0.836121,0.875633,0.754493,0.451578,0.571524,0.614717,0.473053,0.092905,0.488916,3.162791,0.115004,26.20000076,10.41,3.04,12.75,57.4367981,11.88,11.88,20.79,38.61,2.97,399.136081,0.180056392,0.848389705,251.3333333,1493.115733,427318.7041,625223.8094,27451.48,1,27925.64,1,0.000285,0.55,0.02,0.87,0.000332588,0.12,0.000394221,0.27,14.333,0.27,1162655,0,2313560,429288,0.122887999,0,0.244533002,0.045373999,489738,443793,503633,0,967562,178373,0.123845004,0.000191805,0.237927005,0.043862499,111202,149,207030,183438,208993,294640,347,536088,0.115483999,0.000154738,0.215002999,0.0401587,0.137779996,0.128422007,0.000151244,0.233660996,0.043499298,511588,1233534,7,268229,0.122933,1.68E-06,0.296415001,0.064454801
460,1.70312E+11,15000US170311502004,0.79554,60,0.07244,338,0.40625,434,0.5213,802,184,318,300,0.22942,131,4,5,57,38,27,4,5,57,30,27,1,7,0,0,0,0,0,0,0,49,47,35,0.37,76.82,0,76.81331635,76.81330109,10.84447384,25.15188892,1.705433462,0.052074304,0.06509288,0.742058834,0.390557281,0.351501553,0.052074304,0.06509288,0.742058834,0.390557281,0.390557281,0.013018576,0.091130032,0,12.54990731,0,0.157263,0.793927,0.793927,0.745191,0.697338,0.318723,0.414496,0.43345,0.075404,0.057922,0.286428,6.122137,0.005963,23.6121006,0,3.020262809,20.5917918,90.96150208,0,4.160362015,20.82181181,66.6457992,22.91199369,756.091918,0,0.659388256,180.6666667,1505.294933,412926.6435,603542.0679,25264.85,1,37723.91,1,0.000275,0.54,0.02,0.84,0.000306096,0.11,0.000532541,0.36,15,0.36,1087313,0,2313560,429288,0.114924997,0,0.244533002,0.045373999,457826,416362,473909,0,967562,178373,0.116535999,0.000191805,0.237927005,0.043862499,104026,149,207030,172195,197688,276221,347,536088,0.108032003,0.000154738,0.215002999,0.0401587,0.129335001,0.120393999,0.000151244,0.233660996,0.043499298,606156,1233534,7,268229,0.145658001,1.68E-06,0.296415001,0.064454801
461,1.70311E+11,15000US170311301003,0.73901,73,0.11328,208,0.32031,368,0.5664,632,147,226,259,0.23259,1431,386,173,46,587,239,386,173,46,194,239,108,285,0,0,0,0,0,0,0,537,511,383,0.37,161.38,2.8,158.58,158.5140076,4.106897315,12.20713718,9.027603774,2.435118838,1.091387458,0.290195509,1.223868017,1.507754928,2.435118838,1.091387458,0.290195509,1.223868017,1.223868017,0.681328587,1.797950437,0,13.13450109,0,2.198157,0.859807,0.859807,0.92788,0.868296,0.877543,0.76846,0.847608,0.445111,0.490894,0.602943,0.441649,0.572152,19.87479973,0,5.159519387,14.71531565,102.9110031,0,28.25014955,12.09993797,8.070017504,66.58527683,619.191104,0,0,189,762.7690667,332084.9702,527421.2651,17297.82,1,25015.04,1,0.000221,0.43,0.02,0.73,0.000209572,0.07,0.000353132,0.24,18,0.24,828249,0,2313560,429288,0.087542497,0,0.244533002,0.045373999,362856,330663,365145,0,967562,178373,0.089790501,0.000191805,0.237927005,0.043862499,81337,149,207030,128452,155356,209789,347,536088,0.084469199,0.000154738,0.215002999,0.0401587,0.096480101,0.091439098,0.000151244,0.233660996,0.043499298,224087,1233534,7,268229,0.053847499,1.68E-06,0.296415001,0.064454801
462,1.70315E+11,15000US170314801002,0.84522,54,0.1124,146,0.30232,283,0.58527,420,110,156,154,0.2619,329,10,0,3,249,67,10,0,3,73,67,0,176,0,0,0,0,0,0,0,74,148,107,0.22,102.02,0,102.02,82.03520203,5.899905687,13.15288892,4.010473081,0.121898878,0,0.036569663,0.889861808,0.816722481,0.121898878,0,0.036569663,0.889861808,0.889861808,0,2.14542025,0,9.910378768,0,0.679752,0.493369,0.424965,0.709452,0.549098,0.591287,0.675781,0.782441,0.601565,0.236513,0.889881,1.276596,0.758361,25.21999931,0,8.15,17.07,145.8589935,0,21.95,32.93,43.91,69,610.610469,0,0,236.6666667,1484.676267,209541.6848,385907.4145,15949.17,0,14673.42,1,0.00014,0.27,0.01,0.53,0.000193232,0.07,0.000207142,0.14,16.833,0.14,525122,0,2313560,429288,0.055503201,0,0.244533002,0.045373999,251918,211636,176767,0,967562,178373,0.0434676,0.000191805,0.237927005,0.043862499,43848,149,207030,67769,65150,111617,347,536088,0.045536499,0.000154738,0.215002999,0.0401587,0.050901201,0.048649602,0.000151244,0.233660996,0.043499298,480032,1233534,7,268229,0.115350001,1.68E-06,0.296415001,0.064454801
463,1.70315E+11,15000US170314805002,0.7518,85,0.22164,179,0.46649,120,0.31185,409,114,166,129,0.27872,144,8,71,21,44,0,8,71,21,43,0,0,1,0,0,0,0,0,0,0,27,35,82,0.18,150.98,0,150.97,145.9649963,2.637612332,6.652263829,0.986535521,0.054807529,0.48641682,0.143869764,0.294590468,0,0.054807529,0.48641682,0.143869764,0.294590468,0.294590468,0,0.006850941,0,3.624147853,0,0.374026,0.831193,0.71595,0.736544,0.570067,0.558648,0.52206,0.581137,0.256832,0.122473,0.529728,2.840278,0.158773,20.60140038,3.050202155,5.690377135,11.86078609,74.18640137,0,25.43168551,21.19140448,19.07126397,23.311545,628.692877,0.182689209,0.533909743,194,822.4149333,218811.2096,388497.6272,11934.71,0,12286.84,1,0.000146,0.28,0.01,0.54,0.000144595,0.05,0.000173451,0.11,15.333,0.11,458266,0,2313560,429288,0.048436798,0,0.244533002,0.045373999,216626,182521,152902,0,967562,178373,0.037599102,0.000191805,0.237927005,0.043862499,38532,149,207030,59244,55126,97776,347,536088,0.040015802,0.000154738,0.215002999,0.0401587,0.044498101,0.0426169,0.000151244,0.233660996,0.043499298,406468,1233534,7,268229,0.0976732,1.68E-06,0.296415001,0.064454801
464,1.70315E+11,15000US170314906001,0.76504,46,0.07536,387,0.63051,180,0.29411,533,140,211,182,0.26266,146,2,6,0,138,0,2,6,0,9,0,91,38,0,0,0,0,0,0,0,37,81,28,0.25,167.8,0,167.79,167.5659943,3.670186058,9.321675809,0.871296202,0.011935564,0.035806693,0,0.05371004,0,0.011935564,0.035806693,0,0.05371004,0.05371004,0.543068181,0.226775724,0,4.54148226,0,0.237398,0.22138,0.151115,0.625498,0.48412,0.386324,0.506196,0.506196,0.57192,0.078979,0.437881,3.650685,0.070603,31.01180077,12.48074387,5.450324845,13.08077963,56.89279938,13.34079513,9.530568032,17.16102282,8.580511408,27.65164807,164.723648,0.167123979,0.738829971,369,1407.473067,255569.1311,457413.2003,13631.31,1,18096.32,1,0.00017,0.33,0.02,0.63,0.00016515,0.06,0.000255462,0.17,12.333,0.17,656312,0,2313560,429288,0.069369502,0,0.244533002,0.045373999,283880,245330,236849,0,967562,178373,0.058242001,0.000191805,0.237927005,0.043862499,61100,149,207030,90266,85483,151366,347,536088,0.063452899,0.000154738,0.215002999,0.0401587,0.0677986,0.065974697,0.000151244,0.233660996,0.043499298,131928,1233534,7,268229,0.031702001,1.68E-06,0.296415001,0.064454801
465,1.70315E+11,15000US170314904001,0.75637,90,0.19877,159,0.3504,204,0.45081,376,88,167,121,0.23404,12,2,1,2,2,5,2,1,2,2,5,0,0,0,0,0,0,0,0,0,8,2,2,0.66,58.75310516,0,58.75310516,58.75310135,7.72725116,18.02457925,0.204244524,0.034040754,0.017020377,0.034040754,0.034040754,0.085101885,0.034040754,0.017020377,0.034040754,0.034040754,0.034040754,0,0,0,7.931495684,0,0.026432,0,0,0,0,0.08787,0.162114,0.177119,0.000001,0.009919,0.063253,31.333333,0,26.06999969,0,5.43,20.64,85.34359741,0,21.78,16.34,49.02,21.78,422.757516,0.17962505,0.781263959,299,3257.024,250206.341,446863.2982,17591.58,1,16612.78,1,0.000167,0.32,0.01,0.62,0.000213131,0.07,0.000234519,0.16,11.167,0.16,745939,0,2313560,429288,0.0788427,0,0.244533002,0.045373999,342677,291246,264614,0,967562,178373,0.065069497,0.000191805,0.237927005,0.043862499,66516,149,207030,98338,99760,164854,347,536088,0.069077499,0.000154738,0.215002999,0.0401587,0.073861502,0.0718536,0.000151244,0.233660996,0.043499298,523028,1233534,7,268229,0.125681996,1.68E-06,0.296415001,0.064454801
466,1.70315E+11,15000US170314905002,0.80723,94,0.18684,234,0.46315,177,0.35,382,109,122,151,0.28534,26,0,0,12,0,14,0,0,12,0,14,0,0,0,0,0,0,0,0,0,19,6,1,0.73,115.54,0,115.54,96.06629944,5.267196125,12.36646047,0.270646441,0,0,0.124913742,0,0.145732699,0,0,0.124913742,0,0,0,0,0,5.537842567,0,0.051383,0,0,0,0,0.208365,0.313059,0.465136,0.000374,0.019069,0.130231,14.692308,0.000001,24.70000076,0.15,4.72,19.83,111.7180023,2.76,13.84,2.76,91.39,38.77,343.345324,0.027609058,0.677713036,475,2631.125333,253680.3477,450089.032,13095.09,1,15569.45,1,0.000169,0.33,0.01,0.62,0.000158654,0.05,0.000219791,0.15,12.833,0.15,706185,0,2313560,429288,0.0746409,0,0.244533002,0.045373999,313163,268945,251895,0,967562,178373,0.061941899,0.000191805,0.237927005,0.043862499,64434,149,207030,95308,92153,159742,347,536088,0.066915303,0.000154738,0.215002999,0.0401587,0.0715857,0.069625497,0.000151244,0.233660996,0.043499298,179734,1233534,7,268229,0.0431896,1.68E-06,0.296415001,0.064454801
